country_1,country_2,country_3,country_4,emissions,cost
AU,,,,73.32741918267895,6.245371446717255
AU,,,,69.6644213242586,6.2460672874203755
AU,,,,62.99902165306195,6.2490473222227445
AU,,,,52.3327661913516,6.25689766196981
AU,,,,46.33306995134512,6.266548461653074
AU,,,,41.9998514665652,6.273597559392586
AU,,,,31.47493075592724,6.292285854398704
AU,,,,23.172261783432056,6.320174420580323
AU,,,,20.98331547699876,6.330293000326216
AU,,,,10.49165900806933,6.4193395574360474
AU,,,,0.0,7.2323375164889345
AU,MM,,,80.5555661267044,7.9195874140471725
AU,MM,,,80.55475460804647,7.919589123720907
AU,MM,,,80.55268331928343,7.91958852325729
AU,MM,,,80.54893787667227,7.919618045877712
AU,MM,,,80.54714206552065,7.919618020294889
AU,MM,,,80.54666974094252,7.919618556382359
AU,MM,,,80.54403882236777,7.9196188552207785
AU,MM,,,73.33188469242805,7.92158191343755
AU,MM,,,48.99991344798655,7.947904256793956
AU,MM,,,24.485348765889192,8.021463168223494
AU,MM,,,0.0,10.014914324952658
BN,,,,4.480923935222426,0.2974314332413758
BN,,,,3.9596387227296383,0.29963975669675985
BN,,,,3.3695194602140583,0.30786804235248966
BN,,,,3.2996985630027,0.30920166610999705
BN,,,,2.6397632407053693,0.3271961347345522
BN,,,,2.2463718015957292,0.3414375127467126
BN,,,,1.9798202183558629,0.35210218951127586
BN,,,,1.3198967579203542,0.3831817023288561
BN,,,,1.123174629857545,0.3986343687679425
BN,,,,0.6599421136985757,0.4675472195696763
BN,,,,0.0002055674666782,0.7026218993549661
BN,KH,,,13.466571111708664,2.287959145062079
BN,KH,,,12.540523203110617,2.291719822166107
BN,KH,,,11.222142629792852,2.307114755753833
BN,KH,,,9.405392403228475,2.3510709945833854
BN,KH,,,8.977714103298398,2.366518353342849
BN,KH,,,6.733285579987496,2.4875850285863197
BN,KH,,,6.27026159998247,2.5273814098640486
BN,KH,,,4.488857053312546,2.748759759653486
BN,KH,,,3.1351308006524463,3.0319130667994147
BN,KH,,,2.24442852598072,3.292540220087873
BN,KH,,,1.5101338288927955e-10,4.510164625351674
BN,KH,LA,,15.484880013218328,2.6357797257405755
BN,KH,LA,,15.183186316277256,2.636175095968782
BN,KH,LA,,12.904066796359835,2.657168305287339
BN,KH,LA,,11.3873897365936,2.689771471899019
BN,KH,LA,,10.323253436592717,2.7254881752210434
BN,KH,LA,,7.742440079964444,2.862377375777089
BN,KH,LA,,7.591593159922602,2.8743026279837594
BN,KH,LA,,5.161626719965127,3.145710257228508
BN,KH,LA,,3.7957965799942985,3.3971860622271026
BN,KH,LA,,2.580813359321595,3.729390147180135
BN,KH,LA,,6.287666566564696e-11,5.069542637823666
BN,PH,,,57.19938475746573,7.901675043218202
BN,PH,,,50.049465499316206,7.935933766804704
BN,PH,,,42.899541866386286,8.04828133699324
BN,PH,,,38.48988993304424,8.173210643729165
BN,PH,,,35.74961823327318,8.270344551591657
BN,PH,,,28.59969457991787,8.62075858415421
BN,PH,,,21.44977093317696,9.225023091419471
BN,PH,,,19.2449449698862,9.465620446523268
BN,PH,,,14.299847289903507,10.166577907169092
BN,PH,,,7.149923643141258,11.520916833489132
BN,PH,,,9.870863958891927e-11,14.821729759005882
BN,PH,TH,,123.07794899258552,23.192151084301784
BN,PH,TH,,107.69320549962868,23.28199881652658
BN,PH,TH,,94.10429913310116,23.48863545087835
BN,PH,TH,,92.30846186650491,23.526341222263607
BN,PH,TH,,76.92371823316475,23.987120668625625
BN,PH,TH,,61.53897456643938,24.723259815150044
BN,PH,TH,,47.052149566547214,25.85672500389393
BN,PH,TH,,46.15423093324134,25.95026244593177
BN,PH,TH,,30.769487289762132,28.054110242706557
BN,PH,TH,,15.38474364319008,31.197336248463152
BN,PH,TH,,2.3175270842880271e-10,39.612689272466376
BN,TH,,,70.37020591365427,15.58875047076476
BN,TH,,,61.57417311003262,15.647160157677826
BN,TH,,,56.934286126747104,15.708767448286189
BN,TH,,,52.77786384880663,15.78787966707275
BN,TH,,,43.98155327905668,16.037387199614827
BN,TH,,,35.185242688797615,16.436501718805726
BN,TH,,,28.46714399837528,16.873153332505684
BN,TH,,,26.38893198036055,17.065771099800095
BN,TH,,,17.592621317570384,18.27411267346148
BN,TH,,,8.796310661081085,20.203308125761716
BN,TH,,,0.0,25.49428868578038
BR,,,,21.26334494234432,24.45996870225114
BR,,,,19.137010653403635,24.52861472636551
BR,,,,17.010676509708734,24.730625304351324
BR,,,,14.884342220338246,25.006833243174775
BR,,,,12.758008108044493,25.384738589121596
BR,,,,10.631674419796791,25.873207778737672
BR,,,,8.505340171248205,26.44573914922684
BR,,,,6.379004756915273,27.188483018321172
BR,,,,4.252670902504529,28.155176999510566
BR,,,,2.1263382772634936,29.30593149111971
BR,,,,3.2680597668112946e-06,31.800586737873346
BR,CL,,,22.41393064086108,26.51318791462264
BR,CL,,,20.172538731465725,26.587634020217163
BR,CL,,,17.931149921149306,26.801552427943864
BR,CL,,,15.689757012573564,27.093228881939442
BR,CL,,,13.44836344318411,27.486445225449366
BR,CL,,,11.206974483158056,27.99732373434603
BR,CL,,,8.965585677047375,28.590746232976503
BR,CL,,,6.724189575654386,29.366096518941212
BR,CL,,,4.482797990774452,30.384633111316404
BR,CL,,,2.2414073090098556,31.632408916710673
BR,CL,,,1.3722281942360363e-05,34.261988845481206
BR,CO,,,24.600435462485983,28.371655604268607
BR,CO,,,22.140393853623458,28.45969724195022
BR,CO,,,19.680350429212037,28.692296999203794
BR,CO,,,17.220307377166687,29.008521099926767
BR,CO,,,14.760264463094469,29.451017946524615
BR,CO,,,12.30022231008248,30.030683936215805
BR,CO,,,9.84017884301242,30.743679292506833
BR,CO,,,7.380135668404787,31.705775774295773
BR,CO,,,4.920090578616199,32.90056352020017
BR,CO,,,2.4600483755928275,34.60165775732756
BR,CO,,,1.2151792078117587e-05,37.60429392050835
BR,CO,CL,,25.75102215282115,30.4248753377264
BR,CO,CL,,23.175922538621844,30.518704143001678
BR,CO,CL,,20.600822957787877,30.76322281789452
BR,CO,CL,,18.025722989391458,31.094933983033265
BR,CO,CL,,15.45061758567631,31.55249576930481
BR,CO,CL,,12.875519221531562,32.153855287054526
BR,CO,CL,,10.30042240803052,32.88741688808469
BR,CO,CL,,7.72532322051251,33.88219371158813
BR,CO,CL,,5.150225354403472,35.13072076126629
BR,CO,CL,,2.5751174147133784,36.93671088180842
BR,CO,CL,,2.7548160481517697e-05,40.06569177502127
BR,CO,PE,,30.72624500376448,31.61133069408139
BR,CO,PE,,30.68620779929971,31.611338586158215
BR,CO,PE,,27.312268430998504,31.672035602878527
BR,CO,PE,,23.898235088579963,31.843795938618914
BR,CO,PE,,20.484202092843812,32.1878046144865
BR,CO,PE,,17.070171293102412,32.69471933067597
BR,CO,PE,,13.656138306455292,33.42714851041189
BR,CO,PE,,10.242106405002104,34.389256369706835
BR,CO,PE,,6.828075583863881,35.79177540422758
BR,CO,PE,,3.4140424409554844,37.66516891259433
BR,CO,PE,,2.952987167416846e-05,41.466865984103514
BR,CO,PE,CL,31.876816571739315,33.664550761057356
BR,CO,PE,CL,28.68919885305244,33.71711283002002
BR,CO,PE,CL,25.501514284824864,33.858671296425975
BR,CO,PE,CL,22.313830837673738,34.155365557560835
BR,CO,PE,CL,19.126143585164503,34.57175098686798
BR,CO,PE,CL,15.938458057941878,35.157359122077125
BR,CO,PE,CL,12.75077497763611,35.927402336866926
BR,CO,PE,CL,9.563096878969317,36.93139524177528
BR,CO,PE,CL,6.375403126174105,38.35033369984269
BR,CO,PE,CL,3.187712395182366,40.27132441135575
BR,CO,PE,CL,1.922553364790377e-05,43.928291974063434
BR,CO,PE,US,30.72631574870626,160.94393457243223
BR,CO,PE,US,30.686221399389247,160.96085442522042
BR,CO,PE,US,27.31227677306788,162.3969882399856
BR,CO,PE,US,23.89824292548482,163.86473410278816
BR,CO,PE,US,20.48421291125507,165.33745858564922
BR,CO,PE,US,17.07017320987936,166.82053246152006
BR,CO,PE,US,13.656147211790946,168.3770206131734
BR,CO,PE,US,10.242108343485553,170.19835251919537
BR,CO,PE,US,6.828081051588359,172.341063975871
BR,CO,PE,US,3.4140491789080474,174.93259136244026
BR,CO,PE,US,9.094103046774343e-06,178.8138354388031
BR,CO,US,,30.726307658750095,157.12672241509955
BR,CO,US,,30.686218628705152,157.14362817988572
BR,CO,US,,27.312278097381824,158.5778102917337
BR,CO,US,,23.898238586034452,160.04448982442284
BR,CO,US,,20.48420531652369,161.51647507121095
BR,CO,US,,17.070174436040492,162.99797474705963
BR,CO,US,,13.656141062709857,164.5373616730459
BR,CO,US,,10.242106703607323,166.33992693634772
BR,CO,US,,6.828080196238992,168.47846949639842
BR,CO,US,,3.414047141882985,171.06999869435163
BR,CO,US,,1.56816390042072e-05,174.9512336070592
BR,PE,,,27.38916046579094,27.69964454997621
BR,PE,,,26.341727355076497,27.707034256251614
BR,PE,,,24.34596380039793,27.74824637534182
BR,PE,,,21.302718602489502,27.88023549696929
BR,PE,,,18.259473973684926,28.174457223229396
BR,PE,,,15.216229217028587,28.6107601971479
BR,PE,,,12.172985700444151,29.228824859579802
BR,PE,,,9.129741520214132,30.020846239168712
BR,PE,,,6.086496322448671,31.133520557908547
BR,PE,,,3.0432567641122006,32.618674818922294
BR,PE,,,1.4610283794400773e-05,35.6631688994588
BR,PE,CL,,28.5396427880493,29.75286387515069
BR,PE,CL,,25.685815852164744,29.795573127479464
BR,PE,CL,,22.831838140999047,29.910314229924
BR,PE,CL,,19.977865567471717,30.157557956784647
BR,PE,CL,,17.123885380279727,30.518798277289388
BR,PE,CL,,14.269911616016516,31.020026630053493
BR,PE,CL,,11.415938302160953,31.679465832977005
BR,PE,CL,,8.561953796023776,32.49115372242303
BR,PE,CL,,5.707974571658775,33.63724674580744
BR,PE,CL,,2.854007350815464,35.07733934637037
BR,PE,CL,,4.204266689935624e-05,38.12455450397194
BR,PE,US,,30.726310524082724,156.01908119787788
BR,PE,US,,30.68621923626865,156.0357247396416
BR,PE,US,,27.312275162123903,157.45836704201807
BR,PE,US,,23.898244312739056,158.91902619757195
BR,PE,US,,20.48420851213564,160.3895759323796
BR,PE,US,,17.070179003266674,161.86522929933165
BR,PE,US,,13.65614250257183,163.35876646452485
BR,PE,US,,10.242115531004622,165.04071252996397
BR,PE,US,,6.828078705708749,167.0011814074518
BR,PE,US,,3.4140491192867226,169.39292451016132
BR,PE,US,,8.414709478984693e-06,173.01011881139846
CL,,,,1.1505840733139514,2.0532195674397133
CL,,,,1.0355257533244404,2.0591617770065085
CL,,,,0.9204673146624818,2.0716972903716213
CL,,,,0.805408927481387,2.0872293694761797
CL,,,,0.6903505367303517,2.1043389023912065
CL,,,,0.5752921099696146,2.1261717695814326
CL,,,,0.4602337369796792,2.152605557894778
CL,,,,0.3451753855177669,2.1824325391456854
CL,,,,0.2301170287024141,2.2330194675029635
CL,,,,0.1150586240472335,2.3406777504969987
CL,,,,1.094803435559852e-07,2.46140933843764
CN,,,,7133.15202494224,69.59090120480599
CN,,,,6433.297013859278,73.20388713589861
CN,,,,5699.933625885288,77.79592579199
CN,,,,4999.946217911472,82.190834076413
CN,,,,4266.618150100267,86.79834384308194
CN,,,,3566.5927820793863,91.2180677202418
CN,,,,2853.297232110842,95.75489767800006
CN,,,,2139.9629584701293,100.6927087643061
CN,,,,1426.6442690126482,106.94533152543927
CN,,,,713.3328856770919,116.28651639509562
CN,,,,0.0,183.97325244622968
CN,IN,,,173.999999999704,235.04190115835735
CN,IN,,,159.99999999887822,237.13052192886715
CN,IN,,,152.33333333255288,238.3591935779954
CN,IN,,,130.33333333186627,242.44991695999232
CN,IN,,,108.6666666656403,247.1322234769393
CN,IN,,,86.99999999904831,252.7487987905146
CN,IN,,,79.99999999928107,254.74659125921593
CN,IN,,,65.33333333256627,259.47445291062826
CN,IN,,,43.333333332636585,267.4709228840009
CN,IN,,,21.74841716624578,276.1399811575038
CN,IN,,,1.1644299498949909e-08,289.3756170316734
CN,IN,JP,,173.999999999551,274.99511897961696
CN,IN,JP,,159.99999999891077,277.9388585562224
CN,IN,JP,,152.3333333328636,279.6604431822058
CN,IN,JP,,130.33333333259478,285.2222850439538
CN,IN,JP,,108.66666666598064,291.3049565264347
CN,IN,JP,,86.99999999925646,298.3848255962975
CN,IN,JP,,79.99999999958901,300.8655154502139
CN,IN,JP,,65.33333333282988,306.3444659350054
CN,IN,JP,,43.33333333264841,315.0650996293926
CN,IN,JP,,21.748417166158863,325.9304643717654
CN,IN,JP,,1.9909910716981393e-08,342.3205162540617
CN,JP,,,173.99999999924108,177.571467757964
CN,JP,,,159.99999999929045,179.7837215538996
CN,JP,,,152.33333333297605,181.07624290576788
CN,JP,,,130.33333333281772,185.3141826914348
CN,JP,,,108.66666666624074,189.93580668232633
CN,JP,,,86.99999999951787,195.47708640081424
CN,JP,,,79.99999999947583,197.45338241310674
CN,JP,,,65.33333333282398,201.96269318118485
CN,JP,,,43.33333333279335,209.99787797987358
CN,JP,,,21.74841716635435,220.75472944115876
CN,JP,,,5.8155350169551235e-09,236.91809346511627
CO,,,,3.3370898516140675,3.9116869199586053
CO,,,,3.003382964091715,3.9313180845331326
CO,,,,2.669673774862368,3.961674964582852
CO,,,,2.3359645690087283,4.002313218130544
CO,,,,2.002255716312619,4.088661883623943
CO,,,,1.6685463633382251,4.241369152286714
CO,,,,1.3348371704564914,4.45990538627327
CO,,,,1.0011283931687596,4.732047981115484
CO,,,,0.6674191259917327,5.044927070038847
CO,,,,0.3337094673649126,5.421639352181151
CO,,,,3.9971149262395923e-07,5.803718162464305
CO,CL,,,4.487676247730623,5.964906217977633
CO,CL,,,4.038908755907816,5.99020962761697
CO,CL,,,3.590141249162898,6.032700992128855
CO,CL,,,3.141373531470843,6.089424212929551
CO,CL,,,2.692605974255355,6.169341282753967
CO,CL,,,2.243838438844036,6.307417099703285
CO,CL,,,1.7950710252686808,6.5313865095451895
CO,CL,,,1.3463035210773353,6.8690640557516005
CO,CL,,,0.8975358236932321,7.261545752951976
CO,CL,,,0.448768253759629,7.751784193940738
CO,CL,,,7.631905287423512e-07,8.265127614458866
CO,PE,,,9.462926799106691,7.15136228752157
CO,PE,,,8.41151679742744,7.159337048259843
CO,PE,,,7.360077199039184,7.183614633106977
CO,PE,,,7.355716665540511,7.183757881763111
CO,PE,,,6.308637606384942,7.224908572314513
CO,PE,,,5.257198011280663,7.279597572970481
CO,PE,,,4.205758478889114,7.373905666649695
CO,PE,,,3.1543190621877466,7.530573660231237
CO,PE,,,2.1028800568681953,7.863131222170242
CO,PE,,,1.0514402021736324,8.552518562349807
CO,PE,,,6.898761616109628e-07,9.66631467813871
CO,PE,CL,,10.613517026164804,9.204582059641218
CO,PE,CL,,9.552186462361814,9.212703526741768
CO,PE,CL,,8.490832483974025,9.237128133181834
CO,PE,CL,,7.429478444830162,9.27833322287116
CO,PE,CL,,6.368124406574296,9.333204173229003
CO,PE,CL,,5.306770409103283,9.424497422891186
CO,PE,CL,,4.245416382485627,9.564383110302876
CO,PE,CL,,3.184062569922999,9.782893586941514
CO,PE,CL,,2.1227084708514914,10.20573180276754
CO,PE,CL,,1.0613544466204283,10.970814544819012
CO,PE,CL,,5.776561100864825e-07,12.127724099507939
CO,PE,US,,30.726308818450335,131.13126527133903
CO,PE,US,,30.68621564494388,131.14758184710263
CO,PE,US,,27.312272937509128,132.52237463695684
CO,PE,US,,23.89824238152637,133.94752778063196
CO,PE,US,,20.484203782218188,135.40462144707362
CO,PE,US,,17.070174014139393,136.87422939366155
CO,PE,US,,13.656139179686996,138.3485819868991
CO,PE,US,,10.242108200799146,139.83555775436218
CO,PE,US,,6.828074813152363,141.6656456524175
CO,PE,US,,3.4140374869632004,143.97513760357063
CO,PE,US,,5.836751914550827e-06,147.0132524841961
DE,,,,343.32585047683347,13.033437053281768
DE,,,,310.3289687421163,13.112952270600328
DE,,,,275.99857611547765,13.29542165182846
DE,,,,241.33175402083245,13.796291978322571
DE,,,,206.99909025998593,14.387576013643072
DE,,,,172.33289708409654,15.042974578978582
DE,,,,137.99993283333586,15.842904955359488
DE,,,,103.33327207619044,16.953748523256195
DE,,,,68.99997330336815,18.64999511878587
DE,,,,34.33333221397536,21.79374105700328
DE,,,,0.0,30.137294045102507
DE,EG,,,173.99999999060935,28.025962208972828
DE,EG,,,159.99999999672133,28.367856218708305
DE,EG,,,152.3333333307735,28.56972117025299
DE,EG,,,130.3333333306353,29.2598783489064
DE,EG,,,108.66666666567474,30.113919421684766
DE,EG,,,86.99999999833013,31.244892340113218
DE,EG,,,79.99999999925885,31.6554289857031
DE,EG,,,65.33333333296848,32.72800378276146
DE,EG,,,43.333333332748495,35.040597048185255
DE,EG,,,21.748417166184833,38.95024053166888
DE,EG,,,1.5133827485979985e-08,45.84581168132368
DE,MA,,,46.9999999997787,24.220128658328232
DE,MA,,,42.66666666630272,24.688346130719125
DE,MA,,,37.33333333297045,25.350656196367712
DE,MA,,,31.986594966572472,26.108900104842512
DE,MA,,,26.655495799738272,27.003628928921092
DE,MA,,,23.51905113323097,27.610565357585717
DE,MA,,,21.324396633096985,28.078739471330003
DE,MA,,,15.993297466444652,29.414919899930062
DE,MA,,,10.662198333121156,30.88864227685693
DE,MA,,,5.331099166587608,32.476536496037646
DE,MA,,,5.515975761911013e-09,34.669791353642196
DE,TR,,,616.6666666664933,16.67832921719895
DE,TR,,,556.6666666654776,16.854668062144743
DE,TR,,,493.3333333331786,17.480274446687297
DE,TR,,,433.3333333332622,18.40914782736854
DE,TR,,,369.9999999985088,19.488805209400972
DE,TR,,,308.6666666606004,20.763112712915063
DE,TR,,,246.99999999686273,22.502283201309194
DE,TR,,,185.33333333273853,24.5401158433244
DE,TR,,,123.66666666653131,27.153279715535668
DE,TR,,,61.666666666397155,31.47251790343649
DE,TR,,,1.640230508104677e-09,45.78204194535598
DE,TR,MA,,46.99999999970184,36.20202979749276
DE,TR,MA,,42.66666666643896,36.85220680888527
DE,TR,MA,,37.33333333308393,37.764556365714554
DE,TR,MA,,31.986594966530745,38.78972636102892
DE,TR,MA,,26.655495799893767,39.99204677536765
DE,TR,MA,,23.519051133193347,40.79945533353131
DE,TR,MA,,21.32439663318048,41.385246543270405
DE,TR,MA,,15.993297466480898,42.87269944032705
DE,TR,MA,,10.662198333282683,44.441852749745486
DE,TR,MA,,5.331099166607957,46.22762391306287
DE,TR,MA,,2.8872736669158895e-09,48.810410744778316
EG,,,,22.63310976308853,12.546264040122153
EG,,,,20.369935109375515,12.567756808759626
EG,,,,18.10660860793497,12.6356369324422
EG,,,,15.843286287846732,12.727847969413471
EG,,,,13.579957153990362,12.854537341816062
EG,,,,11.31663476097503,13.03120238050913
EG,,,,9.053306318583664,13.252383438625147
EG,,,,6.789982336325389,13.564724420829489
EG,,,,4.526655500691654,14.02882230316441
EG,,,,2.263335359514792,14.72860299741117
EG,,,,5.189648985096042e-06,15.708542705095283
EG,DE,TR,,321.9999999593599,33.50351421145221
EG,DE,TR,,289.99999998982264,34.37543702613841
EG,DE,TR,,257.66666666259516,35.371800530374244
EG,DE,TR,,225.33333333114751,36.42203682272183
EG,DE,TR,,193.3333333311903,37.5477038181956
EG,DE,TR,,160.99999999956933,38.858568816982405
EG,DE,TR,,128.66666666606918,40.453901956387284
EG,DE,TR,,96.66666666614726,42.37064737651394
EG,DE,TR,,64.33333333315004,45.46166092647026
EG,DE,TR,,32.20608499986982,50.936009014797904
EG,DE,TR,,3.0226120190206814e-08,61.49058730000185
EG,FR,DE,,321.9999999620929,33.26110900832889
EG,FR,DE,,289.9999999944624,33.79983873854584
EG,FR,DE,,257.6666666591305,34.36324857460649
EG,FR,DE,,225.33333333025695,35.04240387067311
EG,FR,DE,,193.33333333212548,35.85499057204727
EG,FR,DE,,160.9999999980684,37.001131058293964
EG,FR,DE,,128.6666666660946,38.63103085086002
EG,FR,DE,,96.6666666659518,40.616563749984934
EG,FR,DE,,64.33333333284914,43.632490643476004
EG,FR,DE,,32.20608499969534,48.70520834448909
EG,FR,DE,,9.332969186888777e-08,61.996327546824624
EG,FR,DE,TR,666.6666666569511,36.38340208668497
EG,FR,DE,TR,599.9999999939192,36.696795878067974
EG,FR,DE,TR,533.3333333300121,37.57618357214896
EG,FR,DE,TR,466.6666666335928,38.66440093542354
EG,FR,DE,TR,399.99999998479416,39.905037506090935
EG,FR,DE,TR,333.3333333299584,41.598151970983274
EG,FR,DE,TR,266.6666666649534,43.72869065937894
EG,FR,DE,TR,199.99999999883536,46.3401268758872
EG,FR,DE,TR,133.33333333256505,50.01004275271585
EG,FR,DE,TR,66.66666666645138,56.451188113417714
EG,FR,DE,TR,6.570172313381956e-08,77.64110155186133
EG,FR,TR,,346.28868097099377,23.299546222355495
EG,FR,TR,,346.28868028799286,23.299546517542716
EG,FR,TR,,346.2886666263804,23.299545901535755
EG,FR,TR,,346.2886633742086,23.29954576159888
EG,FR,TR,,346.28864804098816,23.299545426321934
EG,FR,TR,,333.3333335472586,23.344404337805095
EG,FR,TR,,266.66666743126234,24.187521004102173
EG,FR,TR,,200.0000021929517,25.645277478004346
EG,FR,TR,,133.33333385626025,27.85149875468704
EG,FR,TR,,66.66666734046724,31.225934332377808
EG,FR,TR,,5.6444211280510686e-06,47.50381209719621
EG,KE,,,26.178558641189667,14.831833357394594
EG,KE,,,25.922656182442065,14.831882171941396
EG,KE,,,23.269902144503824,14.863359681818418
EG,KE,,,20.36116581191434,14.956257044291636
EG,KE,,,17.452427405793262,15.090846688801175
EG,KE,,,14.543689776190812,15.29640752351943
EG,KE,,,11.63495460623944,15.575139378507968
EG,KE,,,8.726218078452687,15.982576932746943
EG,KE,,,5.817481530506293,16.54545187986209
EG,KE,,,2.908743342856197,17.418009184968206
EG,KE,,,1.4006242872288949e-05,19.640413151363116
EG,MA,,,30.530745705596093,15.650922941271684
EG,MA,,,27.477708683238948,15.674801286443987
EG,MA,,,24.42463221774074,15.756020975427173
EG,MA,,,21.3715597247956,15.875057448086228
EG,MA,,,18.318483257939135,16.05025521529741
EG,MA,,,15.26540113412087,16.293034126065628
EG,MA,,,12.212329825611706,16.59233801688977
EG,MA,,,9.159243601602409,16.994427848607778
EG,MA,,,6.1061775370782865,17.576120078315633
EG,MA,,,3.053101871039098,18.475428699146274
EG,MA,,,2.1629719967841556e-05,19.88587470249557
EG,MA,KE,,33.999999557748,17.93650013711982
EG,MA,KE,,32.71671210305046,17.940322092683207
EG,MA,KE,,30.28992526813371,17.969702253512164
EG,MA,KE,,26.503688854825295,18.081146110835775
EG,MA,KE,,22.717447168281957,18.25151798445797
EG,MA,KE,,18.93121019793065,18.52045833995861
EG,MA,KE,,15.1449717144515,18.877905347228296
EG,MA,KE,,11.358726495893656,19.366607845424973
EG,MA,KE,,7.572492450136206,20.06024376252085
EG,MA,KE,,3.7862542609752223,21.131702169482573
EG,MA,KE,,2.122503104648479e-05,23.817732456405793
EG,NG,,,81.6666659539194,34.728060590837536
EG,NG,,,72.66666714686217,34.79003313976445
EG,NG,,,63.6666671311185,34.999730539077206
EG,NG,,,54.66666870833288,35.4041782795496
EG,NG,,,53.00000123329245,35.50778780464585
EG,NG,,,45.333335951765015,36.135922741857755
EG,NG,,,36.33333579688762,37.16007317491127
EG,NG,,,27.251810712270675,38.582963656591915
EG,NG,,,18.167873857366356,40.57575247439505
EG,NG,,,9.083939732580664,44.31374423296749
EG,NG,,,1.1392159958424748e-05,52.9062167117947
EG,NG,KE,,85.30133232793479,37.01362021749907
EG,NG,KE,,75.66666776142104,37.081034386649236
EG,NG,KE,,66.33333387173627,37.304359952147955
EG,NG,KE,,57.000002253870456,37.73461882829545
EG,NG,KE,,54.33333573802786,37.90892693199802
EG,NG,KE,,47.33334024653484,38.517433370277935
EG,NG,KE,,38.00000838025169,39.59636312736715
EG,NG,KE,,28.433607650644532,41.13187180292069
EG,NG,KE,,18.95574339363492,43.21129892530551
EG,NG,KE,,9.47787609654679,47.13309911691377
EG,NG,KE,,1.574993760192605e-05,56.83809017823498
EG,NG,MA,,89.65402565186007,37.83270944165246
EG,NG,MA,,79.66666775484325,37.89941880767895
EG,NG,MA,,69.66666929041897,38.131086646474714
EG,NG,MA,,60.00000561066152,38.56107780882753
EG,NG,MA,,59.666672713258954,38.579659921775274
EG,NG,MA,,49.66667133750448,39.357805209223706
EG,NG,MA,,40.00000351381312,40.431581678343704
EG,NG,MA,,29.88432863066548,41.94471617835509
EG,NG,MA,,19.92288719882905,44.04928641068794
EG,NG,MA,,9.961455227091337,47.9116407163729
EG,NG,MA,,1.5798291774101353e-05,57.08356270351453
EG,TR,,,299.24710735143725,16.184799670141235
EG,TR,,,299.24708741579826,16.18479949954142
EG,TR,,,299.24708496088635,16.184799573612963
EG,TR,,,299.247081973137,16.184799393707134
EG,TR,,,299.2470804340321,16.184799467126048
EG,TR,,,299.2470746359958,16.18479932110116
EG,TR,,,247.0000000745958,16.646914761245913
EG,TR,,,185.33333343647456,17.647494913872663
EG,TR,,,123.66666702485114,19.45940315354124
EG,TR,,,61.66666762016541,21.770646658161517
